Title,URL,Date,Primary image,Primary image caption,Primary image rights information,Subjects,Station,State,Place,Keywords,Latitude,Longitude,MediaRSS URL,Words,Billboards
Photos: Floods in Jericho and Alpha,http://www.abc.net.au/local/photos/2011/01/21/3118496.htm,21/01/2011,http://www.abc.net.au/reslib/201012/r695560_5280511.jpg,"Aerial shot shows the main street of the central Queensland town of Jericho under water on December 28, 2010. Jericho residents Sue Mackay and Geoffrey Hazelwood have told ABC News Online that residents have been advised to stay at home due to street surfaces breaking up.",Copyright: Unspecified | Source: User submitted | Byline:,"Arts and Entertainment:Photography, Disasters and Accidents:Floods,",ABC Western Queensland,QLD,Jericho,"jericho, alpha, floods, photos, Queensland, news, ABC, local, qldfloods,",-23.7,146.4167,http://www.abc.net.au/local/photos/2011/01/21/3118496-mediarss.xml, Rainfall totals for the period exceeded 200 mm over a large area of central Queensland roughly bounded by Rockhampton Carnarvon Gorge and Hervey Bay with falls exceeding 400 mm in places Here some of the photos sent into the ABC by residents of the area travellers and ABC reporters,"images/2366.png"
'Flood crawl' through Queensland,http://www.abc.net.au/local/photos/2011/01/31/3125541.htm,31/01/2011,http://www.abc.net.au/reslib/201101/r704671_5445489.jpg,Theodore farmer Trevor Brownlie inspects his ruined cotton crop after it was devastated by floods.,Copyright: ABC | Source: ABC Local | Byline: Alice Roberts,"Business, Economics and Finance:Regional Development, Community and Society, Community and Society:Regional, Disasters and Accidents:Floods",ABC Brisbane,QLD,Emerald,"floods, queensland, brisbane, evenings, state-wide, travelling, pub,",-23.1245,148.4567,http://www.abc.net.au/local/photos/2011/01/31/3125541-mediarss.xml, Evenings presenter Steve Austin hits the road to speak with communities affected by the floods State-wide evenings Presenter Steve Austin will be broadcasting from a different pub each night of the week to meet the locals hear your experiences from the flood and talk about how you're recovering Come along to have a drink share your stories with family and friends and the rest of Queensland Plus if you have a ripper hat or belt buckle there rumours of a hat and belt buckle contest MONDAY 31st January Emerald Bowls Club TUESDAY 1st February Rolleston Hotel </strong> WEDNESDAY 2nd February No Show - Cricket ODI AUS vs ENG THURSDAY 3rd February Hotel Theodore FRIDAY 4th February Fitzroy Hotel Rockhampton</strong> Please Note As the extreme weather situation in Queensland changes the locations of the broadcast may change This page will be updated to reflect those changes</strong>,"images/2367.png"
The Murray rises at Nyah Bridge,http://www.abc.net.au/local/photos/2011/01/31/3125457.htm,31/01/2011,http://www.abc.net.au/reslib/201101/r710141_5542867.JPG,The flooded Murray around Nyah Bridge,Copyright: ABC | Source: ABC Local | Byline: Louise Ray,"Disasters and Accidents:Floods,",ABC Mildura - Swan Hill Victoria,VIC,Swan Hill,"floods, vic, swanhillfloods,",-35.7401,143.6582,http://www.abc.net.au/local/photos/2011/01/31/3125457-mediarss.xml, Noel Bull property sits right alongside an increasingly swollen Murray River at Nyah Bridge; but he says thanks to help from his neighbours and the Australian Defence Force he is confident the preparations they have made will be good enough Noel Bull property lies just alongside the Murray at Nyah Bridge; and it is here that he has been working with the help of not only the Australian Defence Force but neighbours and the community to prepare for the rising waters We've packed the whole house up basically all the furniture is off the floor he says Noel Bull who is recovering from a knee injury says he has been overwhelmed with the help he has received from not only the army but neighbours and the town itself The effort from the people around the town and in the district is just unbelievable Noel Bull said he was also overwhelmed by the Prime Minister decision to visit Nyah Bridge which he said was entirely unexpected     Flood-affected property owner at Nyah Bridge,"images/2368.png"
Prime Minister Julie Gillard visits flood affected Victoria,http://www.abc.net.au/local/photos/2011/01/28/3124231.htm,28/01/2011,http://www.abc.net.au/reslib/201101/r709393_5530902.jpg,Prime Minister Julia Gillard beside Mark Keily from the SES.,Copyright: ABC | Source: ABC Central Victoria | Byline: Corey Hague,"Disasters and Accidents, Disasters and Accidents:Emergency Incidents, Disasters and Accidents:Emergency Planning, Disasters and Accidents:Floods",ABC Central Victoria,VIC,Bendigo,"Flood levy, Floods, Julia Gillard, Prime Minister, SES, Bendigo, flood regions, flood levy, Victoria, emergency, response, funding, rural",-37.1597,144.7789,http://www.abc.net.au/local/photos/2011/01/28/3124231-mediarss.xml, Prime Minister Julia Gillard visited the Bendigo Incident Control Centre as part of her tour to flood affected regions She met with several key personnel from various emergency groups including SES police CFA DSE and DHS The Prime Minister says funding from the Federal Government flood levy will be made available to ensure reconstruction projects in Victoria aren't delayed Floods have hit dozens of towns in Victoria this month and caused an estimated two billion dollars damage to the state agriculture sector Swan Hill is the next stop with the town expecting a peak in flood waters in just a few days She says she needs to talk to the State Government about where funds will be directed We can't rebuild everything at once So we're going to have to set some priorities but I want those priorities to be done on a needs basis I don't want the thing holding up work to be funds not being provided in a timely way So we will provide funds in a timely way to Victoria Mrs Gillard said     Prime Minister Julia Gillard talks Victorian floods,"images/2369.png"
Live broadcast from the Swan Hill relief centre,http://www.abc.net.au/local/photos/2011/01/28/3123996.htm,28/01/2011,http://www.abc.net.au/reslib/201101/r709241_5527786.jpg,"Margaret Card; Emergency Management Liaison Officer with the Department of Human Services, told Louise Ray that anyone is welcome to come to the relief centre in Gray St Swan Hill, even if they're not staying. She said Swan Hill is like a beehive, where everyone knows their job.",Copyright: ABC | Source: ABC Mildura Swan Hill | Byline: Charlotte King,"Disasters and Accidents:Floods,",ABC Mildura - Swan Hill Victoria,VIC,Swan Hill,"swan, hill, floods, flooding, swanhillfloods, louise, ray, abc,",-35.1401,143.5582,http://www.abc.net.au/local/photos/2011/01/28/3123996-mediarss.xml, The flood that has created the inland sea which is stretching about 95 kilometres According to the Weather Bureau the swollen Lodden downstream of Kerang will reach or just exceed those of the 1909 flood the highest on record Ken Bodinnar Regional Officer with Swan Hill SES told listeners the Lodden and Avoca rivers are now converging in the lakes and streams from Kerang to Swan Hill and pouring into the already high Murray River Mr Bodinnar said these floodwaters are now linking up like freight train carriages but he confident the levees in Swan Hill will hold The Mayor of Swan Hill Greg Cruikshank told listeners he was proud of the effort put in by the people of Swan Hill and surrounding districts especially the sandbagging effort at Lake Boga on Australia Day The outside broadcast provided a great opportunity to hear how people in Swan Hill and surrounding districts are coping what happening at their home or business and what assistance is available to those people affected by the floods Those affected by the floods urged to keep patient and stay vigilant For emergency assistance contact the SES on 132 500 For more information about the flood situation call the SES Flood Information Line 1300 842 737 For the latest flood warning information and river heights see the Bureau of Meteorology website or call 1300 659 217 For information on road closures call VicRoads 131 170 or see here for updates,"images/2370.png"
South East Queensland cleans up,http://www.abc.net.au/local/photos/2011/01/16/3113930.htm,16/01/2011,http://www.abc.net.au/reslib/201101/r702380_5400964.jpg,"Private Louis Farrell (B Coy, 9RQR) works to clear mud from an intersection in West End, Brisbane",Copyright: ABC | Source: Australian Defence Force | Byline: CPL Janine Fabre,"Disasters and Accidents:Floods,",ABC Brisbane,QLD,Brisbane,"news, photos, Brisbane, 612, floods, flooding, water, Queensland, water, Brisbane River, ABC, 1974, clean up",-27.5698,153.124,http://www.abc.net.au/local/photos/2011/01/16/3113930-mediarss.xml, As the waters recede after the city worst floods in over three decades layers of black thick mud are left behind And so the massive clean-up begins,"images/2372.png"
Flood cleanup volunteers symbolise 'Aussie spirit',http://www.abc.net.au/local/photos/2011/01/25/3121653.htm,25/01/2011,http://www.abc.net.au/reslib/201101/r707608_5497507.jpg,Blaze Aid volunteer Geoff Foletta from Kilmore helps to rebuild Bridgewater farmer Frank Coglan's fence.,Copyright: ABC | Source: ABC Local | Byline: Margaret Burin,"Community and Society, Disasters and Accidents:Floods, Rural, Rural:Livestock",ABC Ballarat,VIC,Bridgewater On Loddon,"blaze aid, blazeaid, bridgewater, victoria, volunteering, flooding, farmers, kevin butler, farms, fences",-36.6,143.9333,http://www.abc.net.au/local/photos/2011/01/25/3121653-mediarss.xml, People have come from across the state to lend a hand to flood-affected farmers Most of the volunteer work involves cleaning and fixing fences so farmers can get back to business People have been coming from Melbourne and across regional Victoria to help Blaze Aid with their program in the rural town of Bridgewater north-west of Bendigo Farmer David Collins has a massive cleanup ahead Not only has he lost fencing but hundreds of his sheep were swept away and the bodies of some remain embedded in trees and fences  We  lost close to 700 merino ewes washed away and a lot of fencing damage David has been overwhelmed by the support of strangers He says two of the volunteers were from New South Wales and were starting a trip around Australia It quite amazing We had a couple come today that heard Macca last Sunday on the radio and were heading to South Australia for holidays To turn around and come back and do some pretty dirty and sort of hard work on a fence line for people you don't know it pretty hard to comprehend really Frank Coghlan has 3000 acres along the Loddon River and flood waters tore down most of his fences In normal times we had 120 paddocks which were secure for stock and now we've got four he says Many farmers across regional Victoria will now need to quickly erect fences to secure the livestock that has been spared from the floods Geoff Foletta has come from Kilmore to help clean and rebuild fence lines He says volunteering is part of the Australian spirit and is calling anyone else with spare time to come along That what Australia is all about helping your mates There a lot of physical damage but there also a lot of emotional damage and not only are we repairing fences etc we're giving the people that have been affected a huge uplift For information on volunteering or for property owners who would like assistance with fences visit the Blaze Aid website or call 0466 348 408 You can also register to help in other parts of the state via the Volunteering Victoria website     Blaze Aid volunteer effort,"images/2375.png"
Swan Hill prepares: A lesson in sandbagging,http://www.abc.net.au/local/photos/2011/01/25/3120949.htm,25/01/2011,http://www.abc.net.au/reslib/201101/r707252_5490817.JPG,Sandbags piled up opposite the SES in Swan Hill,Copyright: ABC | Source: ABC Local | Byline: Charlotte King,"Disasters and Accidents, Disasters and Accidents:Emergency Incidents, Disasters and Accidents:Emergency Planning, Disasters and Accidents:Floods",ABC Mildura - Swan Hill Victoria,VIC,Swan Hill,"floods, swanhillfloods, sandbags, vic,",-35.7401,143.2582,http://www.abc.net.au/local/photos/2011/01/25/3120949-mediarss.xml, If ever there was an industry set up for sandbagging Swan Hill would be the spot to place it; almost 150000 sandbags have been piled up over a period of days in this rural city with countless members of the community getting involved in what could almost be called a war effort Pellets have arrived out of the blue I don't know where they've come from the community donated them; forklift - community donated; and these bagging machines we've got heresomeone has thought about an easy way to bag sand and it would make it three times as fast It is easy to see why Robert Merret seems confident that Swan Hill has done all it can to prepare for major flood levels due to arrive later this week One thing good about the flooding in Swan Hill is you have plenty of warning he said     Robert Merret SES Controller Swan Hill on the overwhelming sandbagging effort as the city prepares,"images/2376.png"
Close up on the floods,http://www.abc.net.au/local/photos/2011/01/20/3117235.htm,20/01/2011,http://www.abc.net.au/reslib/201101/r705206_5454515.jpg,A muddy but happy group,Copyright: Unspecified | Source: used with permission | Byline: Peter Carroll,"Arts and Entertainment:Photography, Disasters and Accidents, Disasters and Accidents:Floods,",ABC Alice Springs,NT,Alice Springs,"peter carroll, brisbane floods, brisbane river, clean-up",-23.8989,134.3829,http://www.abc.net.au/local/photos/2011/01/20/3117235-mediarss.xml, Local photographer Peter Carroll has just returned from Brisbane where he experienced the catastrophic floods first hand I went down to the river at West Endto these dark streets where you can still hear the force of the river pouring past and the aftermath of the workers was evident There were brooms gloves hats shovelsall leaning against trees and posts but there wasn't a person in sight Down at the river itself Peter noticed some objects in the water he couldn't identify He turned to a man standing nearby What are those round plates? They're tabletops from my restaurant said the man His entire restaurant was under water I was overwhelmed with emotion at times says Peter It was very difficult to keep my mind on the job One man whose two story house was inundated approached Peter and asked him to take photos Not only is it a document of their house and home it a document of all the people who came to help them says Peter A bus rolls up and half their friends turn up and their all cleaning up togetherI was really happy to see how much the neighbours knew each other it was really nice To see more photos of the floods click on the link Peter Carroll blog (Story taken from Territory Wide Afternoons with Tatjana Clancy),"images/2378.png"
Ipswich flood photos,http://www.abc.net.au/local/photos/2011/01/24/3119900.htm,24/01/2011,http://www.abc.net.au/reslib/201101/r701252_5378352.jpg,Traffic lights stick out from the flooded Ellenborough Street in the Ipswich CBD on January 12. Timothy Malony Park can be seen on the left and the Riverlink in the distance.,Copyright: Audience submitted | Source: Audience submitted | Byline: Talitha Rice,"Disasters and Accidents:Floods,",ABC Brisbane,QLD,Ipswich,"flood, photos, queensland, flooding, ipswich",-27.4171,152.36,http://www.abc.net.au/local/photos/2011/01/24/3119900-mediarss.xml, The images of the 2011 flood that hit Ipswich,"images/2378.png"
Your photos of Maryborough in flood,http://www.abc.net.au/local/photos/2011/01/12/3111342.htm,12/01/2011,http://www.abc.net.au/reslib/201101/r700733_5367791.jpg,"Maryborough floods - a lady checks the water in the street, taken Jan 9.",Copyright: ABC | Source: contributed | Byline: Ash Graham,"Disasters and Accidents:Floods,",ABC Wide Bay Qld,QLD,Maryborough,"news, queensland flooding, maryborough, inundation, power cuts, granville isolated, Mary River",-25.7394,152.8015,http://www.abc.net.au/local/photos/2011/01/12/3111342-mediarss.xml, The clean up operation is underway in the Heritage City Basic repairs will be carried out so the toy library can reopen as soon as possible and then the rennovations will begin To see more photos of Maryborough in flood or add your own visit our Facebook page  If you or someone you know is experiencing an emotional crisis you can contact Lifeline 24 hours a day on 13 11 14,"images/2380.png"
Clarence River flood stories,http://www.abc.net.au/local/photos/2011/01/18/3115809.htm,18/01/2011,http://www.abc.net.au/reslib/201101/r704244_5438348.jpg,This land sits just outside the Grafton levy.,Copyright: ABC | Source: ABC Local | Byline: Renee du Preez,"Community and Society:Regional, Community and Society:Social Capital, Community and Society:Welfare, Disasters and Accidents:Emergency Incidents",ABC North Coast NSW,NSW,Grafton,"flood, Clarence River, emergency, infrastructure damage, road building, recovery, clean-up",-29.5917,152.5323,http://www.abc.net.au/local/photos/2011/01/18/3115809-mediarss.xml, The Clarence is in flood recovery mode Families isolated by flood water are arriving in town farmers are starting the arduos task of cleaning up road and infrastructure assessments are being made and everyone is looking out for dead fish floating in the mightly Clarence While the clean-up continues many residents are wondering how long it will be before they're faced with a second flood in 2011 The weather bureau has warned the Clarence and all flood prone regions of the North Coast that there a 70 percent chance of major flooding before May The community is placing bets on when it will come Sue and Jeremy Challacombe who've got a reputation for superb strawberries are hoping the major investment in time and money they make in April planting 30 thousand plants is not washed away by a May flood After watching an old 57 metre levy wall over-top and flow like Niagra onto their farm in this latest flood they're hoping the community will be prepared if the Grafton levy can't hold the next flood surge The lower Clarence pubs in Brushgrove Ulmarra and Harwood are back to business having chalked up another flood experience Allan Tutt has seen four floods in 14 years as the publican in Harwood He got a timely story to tell about the disasterous infections that can come from exposure to flood mud The Salvation Army are always on alert when people are in need It was 50 or so stranded freight truck drivers who needed the Salvos this time June Richardson tells of the logistics of feeding 50 truck drivers parked end to end along the Summerland Way during the peak of the flood emergency The Campbell family  beef cattle producers from Lawrence made it to town for the first time after being flooded into their home They're now re-stocking the freezer and buying up school supplies in case another deluge confines them to their farm again It has been an adventure of sorts for 12 year old Chloe and 10 year old Georgia who've been riding their horses and using the tinny and kayak to visit neighbours Their mum Wendy remembers fondly the times of flood when she was a child and is trying to replicate those memories for her kids Meanwhile the Clarence Vally Mayor Richie Williamson does the round of media interviews Floods across four states have saturated the start of 2011 The road infrastructure bill for the Clarence sits at about eight million dollars The cost to farmers and the tourism industry have yet to be calculated Many locals have already made claims for Government assistance  And there is a simple environment equation after a mayor flood Summer heat plus flood waters typically equals a fish kill Natural resource management staff from several Government agencies are monitoring water quality amid reports of dead fish in the Clarence It may be that the worst is still to come The Clarence River Historical Society hopes to make the most of the current flood focus They're rushing to finalise a book that documents the Clarence River floods from the 1800 to the present day Compiler Hazel Ford says I need a flood to launch it and here we are working frantically to get it all together It should be printed an available from the historical society by the end of the month Join the community conversation via the ABC North Coast Facebook page  And if you have images from this latest flood upload them to the ABC North Coast Flickr page and we'll feature them on our website If you or someone you know is experiencing emotional stress as a result of the flooding you can call Lifeline to speak with a crisis counsellor 13 11 14,"images/2381.png"
Jeparit prepares for flood,http://www.abc.net.au/local/photos/2011/01/20/3117679.htm,20/01/2011,http://www.abc.net.au/reslib/201101/r705503_5460144.jpg,A call to arms: Jeparit residents and people from nearby towns load up sandbag ready for the flood,Copyright: ABC | Source: ABC Local | Byline: Tim Gerritsen,"Community and Society:Leadership, Community and Society:Volunteers, Disasters and Accidents:Floods,",ABC Western Victoria,VIC,Jeparit,"jeparit, victoria floods, flooding, wimmera river, sandbags",-35.744,141.8869,http://www.abc.net.au/local/photos/2011/01/20/3117679-mediarss.xml, The Jeparit community has spent the day madly sandbagging ready for the rush of water down the Wimmera River but they're mostly concerned about the town levee Modelling shows that the levee is insufficient with a one in 100 year flood and what went through Horsham was a one in 200 year event so they're saying the levee is going to fail in any case he said today So our resources are being spent on sandbagging property and pretend the levee isn't there Several residents said they wished the Shire was allowed to strengthen the levee similar to Warracknabeal where a resident is credited with saving the town from signficant flood after he established a six kilometre temporary levee They should've got the machines out and built them up The did it in Warracknabeal and I can't see why they can't save Jeparit said local resident Yvonne But the State Emergency Service has warned people to think very carefully before constructing their own levee warning that if there dire consequences they could be called before the coroner In the meantime Jeparit has spent the day manually filling thousands of sandbags and protecting homes near the river bank The town popular and well known museum has been packed up into shipping containers and moved to higher ground with historic vehicles and farm machinery     Jeparit prepares for the flood water from the Wimmera River,"images/2381.png"
Floods devastate rural farms,http://www.abc.net.au/local/photos/2011/01/20/3117648.htm,20/01/2011,http://www.abc.net.au/reslib/201101/r705384_5457928.jpg,"The floods have washed away fences in western Victoria, making it difficult for farmers to contain livestock.",Copyright: ABC | Source: ABC Rural | Byline: Laura Poole,"Disasters and Accidents:Floods, Rural:Agricultural Crops:Grain, Rural:Agricultural Crops:Wheat, Rural:Crop Harvesting",ABC Western Victoria,VIC,Charlton,"vicfloods, flooding, floods, charlton, farming, rural, coonooer, bridge",-36.2659,143.8477,http://www.abc.net.au/local/photos/2011/01/20/3117648-mediarss.xml, Floodwaters have swept up livestock carrying sheep more than a kilometre upstream Merinos that survived the floods now have flystrike where maggots eat their flesh Some grain crops yet to be harvested are ruined others will be downgraded to livestock feed quality Wet hay bales are at risk of spontaneous combustion Livestock losses</strong> At Coonooer Bridge south of Charlton farmers are only now coming to terms with their huge losses a week after the Avoca River flooded Mixed farmer Aaron Sanderson is finding dead sheep caught under fences pushed over in the floods He says he still doesn't know how many have died It hard to actually know exactly until I put them in the yards and get an exact number We are still finding dead sheep but it hard to get a gauge because they're swept up away We've found some that were four paddocks away probably 15 kilometres away that had got washed away Once the floodwaters subside there are new challenges for livestock farmers Securing sheep without fences is one problem Battling flystrike is another Mr Sanderson says he lost many kilometres of fencing He had to move his 2500 mob of merino sheep 25 kilometres to his higher ground that still has fences He is treating sheep for flystrike The flies are our biggest drama at the moment It a phenomenal amount of body strike they're getting Mr Sanderson says he been so busy he hasn't had to time to reflect on what he lost It probably going to hit in in the next few days Ruined hay grain</strong> The Watts have farmed at Coonooer Bridge for six generations but no one in the family has ever experienced a flood this big Their farm house flooded as did their farm yard including machinery sheds hay sheds and grain storage silos Family and friends are working quickly trying to separate wet and dry hay bales The Watts had three hay sheds filled with 9000 bales of hay Alistair Watts estimates 2000 could be ruined He worried the moist bales could spontaneously combust so they're moving the bales from the sheds to the middle of a paddock We're trying to save some of the hay bales before they catch on fire The water was a third of the way up the large square bales It soaked into them a fair bit,"images/2382.png"
Flow rates increasing in Menindee,http://www.abc.net.au/local/photos/2011/01/20/3117579.htm,20/01/2011,http://www.abc.net.au/reslib/201101/r705380_5457824.jpg,Sunlight on the full lake,Copyright: ABC | Source: ABC Local | Byline: Noah Schultz-Byard,"Community and Society, Disasters and Accidents, Disasters and Accidents:Floods, Environment:Environmental Management",ABC Broken Hill,NSW,Menindee,"Broken Hill, Menindee, flood, Copi Hollow, Outside Broadcast",-32.3933,142.9168,http://www.abc.net.au/local/photos/2011/01/20/3117579-mediarss.xml, Full lakes and more water on its way from upstream have some Menindee residents worried about potential flooding The Broken Hill ABC team went out to Menindee to find out what some of the locals experts and tourists thought of the high water levels Breakfast host Andrew Schmidt Rural Reporter Amy Spear and Cross Media Reporter Noah Schultz-Byard travelled to the far west community to see how things are     Amy Spear speaks with Geoff Looney about the water at Menindee,"images/2384.png"
Yarriambiack Creek in Warracknabeal,http://www.abc.net.au/local/photos/2011/01/20/3117344.htm,20/01/2011,http://www.abc.net.au/reslib/201101/r705247_5455248.jpg,A resident watches the Yarriambiack Creek become a river which engulfs the Warracknabeal Caravan Park.,Copyright: ABC | Source: ABC Local | Byline: Tim Gerritsen,"Disasters and Accidents, Disasters and Accidents:Emergency Incidents, Disasters and Accidents:Emergency Planning, Disasters and Accidents:Floods",ABC Western Victoria,VIC,Warracknabeal,warracknabealfloods warracknabeal floods ses emergency victoria yarriambiack creek bowling club water sandbags la nina,-35.9547,142.0915,http://www.abc.net.au/local/photos/2011/01/20/3117344-mediarss.xml, Photos from Yarriambiack Creek in Warracknabeal However authorities and volunteers continue to monitor water levels and levee Here are just some of the photos that show the flooded Yarriambiack Creek and its impact on the local community,"images/2384.png"
Preparing Dimboola as floodwaters rise,http://www.abc.net.au/local/photos/2011/01/20/3117134.htm,20/01/2011,http://www.abc.net.au/reslib/201101/r704656_5445149.jpg,"The recreation reserve at Dimboola has flooded. The soundshell is almost underwater. Jan 19, 10am.",Copyright: ABC | Source: ABC Rural | Byline: Laura Poole,"Disasters and Accidents:Floods,",ABC Western Victoria,VIC,Dimboola,floods dimboola,-36.4576,142.0315,http://www.abc.net.au/local/photos/2011/01/20/3117134-mediarss.xml, Farms and houses have flooded in and around Dimboola The river was still far from peaking but already much of the town was flooded with the rowing club and many houses inundated Worst affected were farmers whose crops have been covered by floodwaters,"images/2385.png"
"In photos: Kerang peaks, substation looks to be holding",http://www.abc.net.au/local/photos/2011/01/19/3116597.htm,19/01/2011,http://www.abc.net.au/reslib/201101/r704682_5445755.jpg,"A rubber duckie by the Kerang power station: at the time of this photograph being taken, those working on the substation's levee banks were confident of protecting it from flood waters.",Copyright: ABC | Source: ABC Local | Byline: Corey Hague,"Disasters and Accidents, Disasters and Accidents:Emergency Incidents, Disasters and Accidents:Emergency Planning, Disasters and Accidents:Floods",ABC Central Victoria,VIC,Kerang,"kerangfloods, kerang, vic, floods, emergency, inundation",-35.7364,144.219,http://www.abc.net.au/local/photos/2011/01/19/3116597-mediarss.xml, ABC Central Victoria Corey Hague has been on the ground in Kerang today where all hands have been on deck to prevent the township from experiencing significant flooding Though there is a sigh of relief as the Loddon peaks the water levels here are expected to remain for some days,"images/2386.png"
Your photos of the inland Burnett in flood,http://www.abc.net.au/local/photos/2011/01/12/3111575.htm,12/01/2011,http://www.abc.net.au/reslib/201101/r701000_5373772.jpg,SES deliver much needed supplies to Mundubbera,Copyright: ABC | Source: Contributed | Byline: Sam Mckay,"Disasters and Accidents:Floods,",ABC Wide Bay Qld,QLD,Mundubbera,"news, flood, inland Burnett, queensland flooding, photography, roads cut, Burnett River, Boyne River, Barambah Creek,",-25.4911,151.4992,http://www.abc.net.au/local/photos/2011/01/12/3111575-mediarss.xml, Your photos of the inland Burnett in flood Some properties near Mundubbera have been cut off since before Christmas and say there is no end in sight yet When the water does go down in many cases it has left homes and businesses ruined roads damaged and livestock dead or missing The South Burnett Regional Council is planning to extend emergency water restrictions across their whole region Restrictions are currently in place for Murgon and Wondai due to damaged infrastructure Several towns in the region remain isolated including Kingaroy Cherbourg Murgon Blackbutt and Nanango while individual families are stranded on properties which have been cut off by rising floodwaters The North Burnett Council says it'll have to rebuild a popular recreational park from scratch after flooding destroyed the area Mingo Crossing near Mount Perry was constructed when the Paradise Dam was built in 2005 but was damaged when the bridge at the park flooded two weeks ago If you'd like to see more photos of the flooding or add your own head to our Facebook page  If you or someone you know is experiencing an emotional crisis call Lifeline on 13 11 14,"images/2387.png"
South East's flooding experience: your photos,http://www.abc.net.au/local/photos/2011/01/19/3116334.htm,19/01/2011,http://www.abc.net.au/reslib/201101/r703364_5420977.JPG,"Sheep and livestock found themselves up to their knees in water, after it streamed into the community of Frances.",Copyright: ABC | Source: User Submitted | Byline: Peter Little,"Arts and Entertainment:Photography, Disasters and Accidents:Floods, Weather:Rainfall,",ABC South East SA,SA,Naracoorte,"kybybolite, naracoorte, flooding, floods, south east, rain, weather, water, creeks, rising levels, george bowden, naracoorte, peter little, frances",-37.2578,141.0395,http://www.abc.net.au/local/photos/2011/01/19/3116334-mediarss.xml, With recent localised flooding local photographers have been out and about around the South East of South Australia documenting the water that they've seen around their towns Thanks to George Bowden for his images around Kybybolite Peter Little for his images of around Frances and Naracoorte If you have images you can join our South East SA Flickr group and upload them there,"images/2388.png"
Flooding peaks at Horsham,http://www.abc.net.au/local/photos/2011/01/18/3115461.htm,18/01/2011,http://www.abc.net.au/reslib/201101/r704015_5433947.jpg,Wimmera Bridge as the flood nears its peak.,Copyright: ABC | Source: ABC Local | Byline: Tim Gerritsen,"Disasters and Accidents, Disasters and Accidents:Floods,",ABC Western Victoria,VIC,Horsham,"horshamflood, floods, emergency, abc western victoria, horsham, ses,",-36.2128,142.6993,http://www.abc.net.au/local/photos/2011/01/18/3115461-mediarss.xml, As flood waters reach their slow and steady peak in Horsham ABC Local Cross-Media reporter Tim Gerritsen has been on the ground He spoke to Rob Pyers the Principal of Dimboola Memorial Secondary College who has been sitting out the agonising wait in Horsham as he helps to defend his parents property there From my point of view I'd rather it sort of be there and done with and move on as quickly as it could Rob Pyer father who is on a respirator has been sent over to his own house in Dimboola; this house is itself waiting for the flooded Wimmera river to hit Fortunately the house is on high ground - and therefore not likely to be affected by the floods - although according to Mr Pyers it is hard to know I personally can't see where all this water is going to go     Dimboola resident Rob Pyers talks about what to come,"images/2389.png"
The destruction of Carisbrook,http://www.abc.net.au/local/photos/2011/01/16/3114038.htm,16/01/2011,http://www.abc.net.au/reslib/201101/r704003_5433603.jpg,"Aerial view of Carisbrook, central Victoria, Friday January 14, 2011.",Copyright: ABC | Source: Victorian State Emergency Service | Byline:,"Disasters and Accidents:Floods,",ABC Ballarat,VIC,Carisbrook,"carisbrook, floods, photos, ABC, news",-37.3496,143.8153,http://www.abc.net.au/local/photos/2011/01/16/3114038-mediarss.xml, The town of Carisbrook lies in ruins following record-smashing floodwaters surging through its streets Within hours the situation had been deemed catastrophic and locals were being evacuated from the town as nearby reservoirs filled up and their spillways gushed water into surrounding catchments Roads and bridges were critically damaged with critical warnings issued about the dangers inherent in returning to flood damaged homes On Saturday and Sunday locals returned to their historic town to begin the heart-breaking job of cleaning out their homes and disposing of their ruined belongings; the cleanup and reconstruction will take weeks before the town infrastructure is back to normal     ABC Rural reporter Caleb Cluff reports from the aftermath in Carisbrook,"images/2391.png"
We won't let our town die: Carisbrook resident,http://www.abc.net.au/local/photos/2011/01/18/3115545.htm,18/01/2011,http://www.abc.net.au/reslib/201101/r703391_5421633.jpg,"Carisbrook family Rose, Chris and Jan clean out their home.",Copyright: ABC | Source: ABC Ballarat | Byline: Margaret Burin,"Community and Society, Disasters and Accidents:Floods,",ABC Ballarat,VIC,Carisbrook,"carisbrook, victoria, floods, flooding, abc, margaret burin",-37.4496,144.1153,http://www.abc.net.au/local/photos/2011/01/18/3115545-mediarss.xml, Almost every house and business in town was flooded Flood waters more than two feet high swept through Jan Galloway home; destroying furnishings the kitchen electrical goods and many personal items She says the damage would be worth thousands of dollars Everyone in the whole community down on this flat part of Carisbrook has been affected just the same way you know lost all of their furnishings floor coverings However Jan and her family are choosing to look on the bright side We're not too badly off; some of the people have lost a lot of stuff Amazingly we had photo albums like our wedding photo album it fallen apart but we've got all the photos Jan says there have been lots of calls from people offering to help People have just been amazing they've turned up to help and clean all the stuff up out of the house Caroline Colonial Restaurant owner Michael Turton says the building established in 1853 was the town first grocery store and it has recovered from several disasters They had a fire here in 1937 which almost gutted the shop and there still parts of the building that are original blue stone and they built it up from that in 1937 and I'll bloody build up from that now You're not going to let your town die no way     Caroline Colonial Restaurant at Carisbrook owner Michael Turton,"images/2392.png"
