Title,URL,Date,Primary image,Primary image caption,Primary image rights information,Subjects,Station,State,Place,Keywords,Latitude,Longitude,MediaRSS URL,Words,Billboards
Seven Moomba Monarchs celebrate city's services,http://www.abc.net.au/local/photos/2013/02/18/3692638.htm,18/02/2013,http://www.abc.net.au/reslib/201302/r1074503_12712477.jpg,The seven Kings and Queens of Moomba represent Victoria's emergency services,Copyright: ABC | Source: ABC Local | Byline: Simon Leo Brown,"Community and Society:Community and Multicultural Festivals, Community and Society:Religion and Beliefs:Salvation Army, Government and Politics:Local Government, Health:Doctors and Medical Professionals",ABC Melbourne,VIC,Melbourne,"Melbourne: Mornings, moomba, monarchy, monarchs, kings, queens, festival, parade, firefighters, police, ambulance, community services, 2013",-37.8099,144.9622,http://www.abc.net.au/local/photos/2013/02/18/3692638-mediarss.xml, Firefighters community workers a police officer and a paramedic make up Moomba 2013 seven Kings and Queens The Lord Mayor Robert Doyle introduced Melbourne to this year Moomba Monarchy who will lead the festival parade down St Kilda Road The three Kings and four Queens are all drawn from the ranks of Victoria emergency services and community service organisations in recognition of the work these organisations do for the city The 2013 Moomba Monarchs are Alan Eade from Ambulance Victoria and St John Ambulance Scott McGraw from the Metropolitan Fire Brigade Major Brendan Nottle from the Salvation Army April Himmelreich from the Country Fire Authority Stephanie Carr from the Department of Sustainabilty and Environment Sandy Faoro from the State Emergency Service Acting Sergeant Karla Challis from Victora Police This year Moomba festival includes performances from Finucane & Smith Ashton Circus Kasey Chambers and Nicky Bomba among others alongside the traditional Masters Waterskiing Championship and Birdman Rally The festival runs March 8-11 2013,"images/1833.png"
Well prepared Hotham on bushfire alert,http://www.abc.net.au/local/photos/2013/02/08/3686374.htm,8/02/2013,http://www.abc.net.au/news/image/4509852-16x9-700x394.jpg,Harrietville Alpine fire January 22nd,Copyright: ABC | Source: | Byline: Mt Hotham Alpine Resort Management Board: Supplied,"Community and Society, Disasters and Accidents, Disasters and Accidents:Fires, Disasters and Accidents:Fires:Bushfire",ABC Goulburn Murray,VIC,Hotham Heights,"fire, mount hotham, alpine",-36.9833,147.1333,http://www.abc.net.au/local/photos/2013/02/08/3686374-mediarss.xml, Hotham Heights has been placed on bushfire alert as a bushfire moves closer to alpine resort area The CFA is now expecting fire to reach the local community overnight Just before 10pm the Country Fire Authority issued an emergency warning and warninged people at Hotham Heights that it was too late to leave the area and warned people away from the area to stay away The CFA expected the fire to reach Hotham Heights between midnight and 4am Earlier today a spokesperson for the Mount Hotham Alpine Resort says staff who remain on the mountain are as prepared as they can be as the Harrietville-Alpine fire continues to burn out of control Alpine communities near the fire have been on alert since a bushfire was started by lightning on Monday January 21st The fire is more than 10000 hectares in size It is estimated about 55 people from the resort ski company general store and in accommodation services remain on Mount Hotham Resort spokesperson Drew Lean says those still on the mountain are working with CFA and DSE crews to protect the resort Mr Lean says the experience is reminiscent of the 2003 bushfires that also started in the area jumped the Great Alpine Road and headed south into the Dargo High Plains Once it jumps the road and gets into the Dargo it is very difficult to fight as it is basically National Park with very little roads so the CFA really can't get into it so all they are left with is air cover So where it goes once it in the Dargo really depends on the weather Mr Lean says if the fire cuts-off access to Mount Hotham the community is well set-up We keep supplies coming in We were cut off in 2003 for nearly three weeks you can get supplies in by helicopter if necessary we are well supported     Hotham Resort spokesperson Drew Lean and Joseph Thomsen,"images/1840.png"
Koornalla garden returns after fire fury,http://www.abc.net.au/local/photos/2013/02/07/3685446.htm,7/02/2013,http://www.abc.net.au/reslib/201302/r1069658_12612581.jpg,Esther Leahy and her husband Sean saved their Koornalla home on Black Saturday but lost their beautiful garden. Four years on the garden has recovered.,Copyright: ABC | Source: ABC Gippsland | Byline: Celine Foenander,"Disasters and Accidents:Fires:Bushfire, Lifestyle and Leisure:Gardening,",ABC Gippsland Vic,VIC,Koornalla,"Gippsland, bushfire, Black Saturday, Leahy, Koornalla, garden, recovery",-38.3,146.5333,http://www.abc.net.au/local/photos/2013/02/07/3685446-mediarss.xml, Esther and Sean Leahy broken and bedraggled garden has come back to life four years after Black Saturday They succeeded in producing a beautiful oasis amid six picturesque acres It is known as Tambreet Retreat - a relaxing haven for not only plants and wildlife but humans escaping the rat race On 7 February 2009 the firestorm which raged over the hills from Churchill tore through their small community killing their neighbours Esther Sean and their friend Peter worked hard to save their house but the garden was destroyed We were a little twisted a little tortured very emotional at the time Esther recalls With the support of friends we've been able to progress The Leahy measure their personal recovery progress by the growth in their garden They were told to leave their garden alone after the fire to let it recover in its own time Four years on it has as you'll see in these photographs Esther has documented the garden recovery in a book Round the Bend to be released on 16 February It also gives a harrowing account of the fire and the quest to save their home Esther is hoping it will inspire people who lost homes and properties in the recent fire which raced through Glenmaggie Seaton Dawson and surrounds We want to celebrate our returning garden but we have to do that remembering that other people just in the last month have lost their gardens she says As delighted as we might be there comes with that an element of respect and sadness and we hope that these people believe they can retrieve their gardens     Esther Leahy has documented the Black Saturday fire and its destruction of her garden The garden has repaired itself after four years,"images/1844.png"
The Warrnambool Fire Brigade's 150th Birthday,http://www.abc.net.au/local/photos/2013/02/04/3682655.htm,4/02/2013,http://www.abc.net.au/reslib/201302/r1067893_12575874.jpg,An old Fire Alarm box,Copyright: ABC | Source: ABC Local Radio | Byline: Jeremy Lee,"Disasters and Accidents:Fires:Bushfire, Disasters and Accidents:Fires:Industrial, Disasters and Accidents:Fires:Residential,",ABC South West Vic,VIC,Warrnambool,warrnambool fire brigade 150,-38.3866,142.5053,http://www.abc.net.au/local/photos/2013/02/04/3682655-mediarss.xml, 150 years ago after a public meeting in a hotel recently damaged by fire the Warrnambool Fire Brigade was born 150 years on the current staff at the Warrnambool Fire Station are celebrating with a series of local events and an exhibition at the Warrnambool Art Gallery As current Senior Station Officer David Ferguson explains fires kept happening in Warrnambool and understandably the concerned citizens wanted to do something about it The brigade of 150 years ago was very different to what we have today - not only in what they wore but also in how they went about their work For a start water was an issue with no readily available supplies like we have today - instead various people would bring water to the fire and then receive some sort of recompense for their contribution Another issue in the early days was assembling the brigade when a fire occured - various methods were used including ringing a triangle (later replaced with a very large bell) and engaging people to run to the homes of the firefighters to knock on their doors and let them know they were needed Given the delays in assembling men when a fire occured and the fact most buildings were made of wood and therefore were more fire prone much of the brigade job in the early days was about protecting those buildings next to or nearby the building which was actually on fire The brigade history has been fairly well documented with many important objects surviving from their past including the bell which used to ring to summon the members and the minutes from that very first meeting back in 1863 There are also some very unusual and interesting trophies which various members and teams have won in fire brigade championships over the years dating from 1894 The trophies include an ornate teapot with a warmer underneath it and a pair of very ornate statues - one of which was won for an event called engine practice for eight men To mark the 150th birthday Warrnambool will be holding the junior station fire brigade championships on the 23rd and 24th of February and the senior state championships over the long weekend in March They're also planning to hold another public meeting just like the one which launched the brigade back in 1863 - this one will be at the Hotel across the road from where the Flying Buck used to stand That meeting will be held on the brigade birthday March the sixth starting at 730pm     David Ferguson on the Warrnambool Fire Brigade 150th birthday,"images/1847.png"
Firefighters continue work on Creswick fire,http://www.abc.net.au/local/photos/2013/01/22/3674313.htm,22/01/2013,http://www.abc.net.au/reslib/201301/r1062279_12453402.jpg,The CFA says the area is likely to remain smoky for some days.,Copyright: ABC | Source: ABC Local | Byline: Lily Partland,"Disasters and Accidents:Emergency Incidents, Disasters and Accidents:Fires, Rural,",ABC Ballarat,VIC,Creswick,"fire, emergency",-37.4253,143.8925,http://www.abc.net.au/local/photos/2013/01/22/3674313-mediarss.xml, The CFA says the fire burned more than 35 hectares - including part of a pine plantation - and was started accidentally The fire started at around 3pm and was contained by 630pm It threatened the area of Creswick and evacuation centres were set up for residents who evacuated their homes The CFA duty officer Bernie Fradd told ABC Local Radio Dominic Brine a careless mistake sparked the fire     Dominic Brine speaks with the CFA Bernie Fradd,"images/1865.png"
Community rallies around those affected by Coonabarabran bushfires,http://www.abc.net.au/local/photos/2013/01/22/3674123.htm,22/01/2013,http://www.abc.net.au/reslib/201301/r1061852_12444287.jpg,"The Selmes family - Fiona, Lewy, nine year old Charlie and ten year old Jayden - in front of what is left of their family home.",Copyright: ABC | Source: ABC | Byline: Liz Hedge,"Disasters and Accidents:Fires:Bushfire, Human Interest:People,",ABC Western Plains NSW,NSW,Coonabarabran,"news, fiona selmes, coonabarabran bushfire, wambelong fire, timor road, warrumbungle national park, family who lost their home to bushfire",-31.2784,149.2771,http://www.abc.net.au/local/photos/2013/01/22/3674123-mediarss.xml, Liz Hedge meets the Selmes family who lost their home when bushfire tore through their property on Timor Road near Coonabarabran It the second time she had pups but last time she only had five they tell me matter-of-factly This would be a pretty normal conversation to have with two young brothers growing up near Coonabarabran expect we're having the chat as we stand on red hot ground and look at the rubble that was once their family home The Selmes used to live in the last house on Timor Road just inside the Warrumbungle National Park until a blaze raged over the small hill behind their home on Sunday January 13 taking everything in its path Fiona and Lewy Selmes were forced to leave behind their home stock chooks and two of their dogs as they had no choice but to flee for their lives from a fire that came incredibly quickly You could hear it before you could see it It was coming awfully awfully fast says Fiona Luckily I'd already sent the boys into town with my Mum and there was just Lewy and I left here We hoped and prayed but we knew  the home  would be gone It was too ferocious for it not to be gone Standing in the hot sun careful to avoid the trees that could fall at any time I can easily imagine sitting on the back verandah with a cup of tea chatting to Fiona and sighing with the peace of the place The former beauty of the place must make the loss even harder It really hard to know that there absolutely nothing  left  makes it really hard In the car on the way to the property Fiona tells me about the animals that died in the fire She quietly mentions that it probably harder to lose them than the house The thought of all our animals all our sheep and cattle and everything left behind just a horrendous way for them to die Back in town the whole community is chipping in to help those who have lost their homes and those busy defending the houses still standing Paula Duggin has been working as a volunteer in the makeshift food hall since the fires broke out For the past week she been one of a group of women feeding hungry fire fighters around the clock We're buying all our bread and fillings here locally and making probably about 1000 sandwiches a day says Paula We have a group at the high school and they're making 600 muffins a day plus slices Different people off the streets are bringing in a cake here biscuits there and putting nice little signs on them saying thank you to the fire fighters Talking to Paula I realise everyone here has been personally affected My late husband had a lot to do with the national park she says His family came up here in 69 as head ranger He lived out at the park and now the house he lived in is lost Paula is one of many I talk to who struggle to fight back the tears I struggle myself And it not just the women I've seen some of the toughest of men choke up not because they're weak but because they've been so unbelievably brave standing up against the burn of the flames and the choking of heavy smoke Phil Mangan is the captain of the Coonabarabran NSW Fire Brigade His team was the first to reach the fire at Siding Spring Observatory It took three hours to travel the 30 kilometres and with just three tankers the team saved the observatory the information centre administration centre and the fire station there The boys did a wonderful job says Phil They had a job just to stand up  It was  scary We did confer amongst the troops because it was one in all in - once we started up there there was no turning back It hard to fathom the number of volunteers who have put a hold on their own lives to help It been an extremely big effort by all services in this town and all the services from out of town It just incredible the amount of new faces you meet and they're only here to help us says Phil Rain over the past few days has reduced the ferocity of the fire and efforts turn to back burning and mopping up spot fires but for those who have lost their homes it will be a long time before life returns to normal Back on Fiona property I ask how her two boys are coping She looks at them with pride and says they are adjusting better than she thought they would To know they lost all their little treasures and things - Charlie got an award on presentation night and it got burnt and their bikes and their footies and just the little things that kids have and they haven't got them anymore that what makes it hard The future is unsure for the Selmes family but some things are set in stone We know we're not going to move we're going to come back and start here again     Liz Hedge talks to the Selmes family who lost their home in the Coonabarabran bushfires,"images/1866.png"
Residents return to fire ravaged Seaton,http://www.abc.net.au/local/photos/2013/01/21/3673670.htm,21/01/2013,http://www.abc.net.au/reslib/201301/r1061918_12445863.jpg,Fallen trees and a collapsed shed on Seaton property.,Copyright: ABC | Source: ABC Gippsland | Byline: Jenni Henderson,"Community and Society:Death, Disasters and Accidents, Disasters and Accidents:Fires, Disasters and Accidents:Fires:Bushfire",ABC Gippsland Vic,VIC,Seaton,bushfire fire gippsland seaton abberfeldy donnely,-37.9333,146.65,http://www.abc.net.au/local/photos/2013/01/21/3673670-mediarss.xml, Originally Ian had made a plan to stay and defend his property but at three in the morning last Friday he realised the fire was too large and fast moving and decided to leave with his wife and their dogs The reason we left was because it was growing too quickly too fast too soon I don't think anyone expected it to be that big that quick he says This is not the first time Ian property has been in the path of a fire; six years ago he stayed to defend it from the path of a bushfire He says he has never forgotten the sound and force of the flames When it happens you don't feel fear and you're so worked up you just can't even think about being frightened but afterwards when you sit down and you think of it all you think how lucky you are Ian says The earth around Seaton is now charred and black trees still smoulder on the ground and a smoke haze fills the air Some houses sheds and cars are burnt out shells while others remain wholly intact Luck comes into it looking around you see burnt everywhere and then there are some little bits and pieces that are totally unscathed You scratch your head and think how did that happen? Ian says He didn't think his house had survived the fire until a friend called to tell him it was still standing I felt great because we had really prepared that it wasn't going to be there he says The fire continues to burn in Central Gippsland and with hot and windy conditions forecast for Thursday residents are still on alert in towns in the surrounding area Even where the fire has burnt in Seaton there is still a threat from falling embers It far from over that for sure he says     Ian Coffin a Seaton resident returns to his home after the fires,"images/1867.png"
Gippsland bushfires: Your photos,http://www.abc.net.au/local/photos/2013/01/18/3672078.htm,18/01/2013,http://www.abc.net.au/reslib/201301/r1060567_12418765.jpg,Cowwarr smoke after wind change,Copyright: ABC | Source: Supplied | Byline: Clive Murray-White,"Disasters and Accidents:Emergency Planning, Disasters and Accidents:Fires, Disasters and Accidents:Fires:Bushfire, Event",ABC Gippsland Vic,VIC,Sale,gippsland bushfires,-38.1125,147.0668,http://www.abc.net.au/local/photos/2013/01/18/3672078-mediarss.xml, As bushfires burn in parts of the Gippsland region your images are helping paint a picture of what happening with fire activity in impacted areas Ring the Victorian Bushfire Information Line (VBIL) on 1800 240 667 For Emergencies dial Triple 000 If you have an image to share upload to our ABC Gippsland facebook page,"images/1869.png"
"Past, present, future: marking 10 years since the Canberra fires",http://www.abc.net.au/local/photos/2013/01/16/3670864.htm,16/01/2013,http://www.abc.net.au/reslib/201301/r1059648_12399227.JPG,A 26 inch Yale Columbia refractor burnt out during the fires,Copyright: ABC | Source: ABC Local | Byline: Louise Maher,"Arts and Entertainment, Arts and Entertainment:Library Museum and Gallery, Disasters and Accidents, Disasters and Accidents:Fires",ABC Canberra,ACT,Canberra,"canberra bushfires, bushfire exhibition, louise maher, canberra, ABC Canberra, centenary of canberra, canberra100",-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/01/16/3670864-mediarss.xml, A new exhibition has opened at Mount Stromlo to mark 10 years since the Canberra bushfires Though the scars of that day are still apparent much of the site has been rebuilt and restored To mark the 10th anniversary a new exhibition has opened on the site; Past Present Future was developed by the Simone Hunter the director of the Scope cafe on Mount Stromlo with funding from the Centenary of Canberra Simone says she wanted to both commemorate the bushfires and to explain how the area has recovered using information and artefacts including items rescued from the rubble of burnt homes She showed Louise Maher around some of the exhibits and shared the stories behind them     Listen to Simone Hunter director of the Scope cafe on Mount Stromlo talk about a new exhibition which has opened to mark the 10th anniversary of the Canberra bushfires,"images/1870.png"
Gold amongst the ashes,http://www.abc.net.au/local/photos/2013/01/15/3670175.htm,15/01/2013,http://www.abc.net.au/reslib/201301/r1059320_12392213.jpg,Gold Joff found in the ahses of his house,Copyright: ABC | Source: ABC Local | Byline: Flint Duxfield,"Disasters and Accidents:Fires:Bushfire,",ABC Northern Tasmania,TAS,Bicheno,"bushfire, tasfires, bicheno, half moon bay, phill gough, joff, ashes, gold, recovery, rebuilding, east coast",-41.912791,148.318863,http://www.abc.net.au/local/photos/2013/01/15/3670175-mediarss.xml, Every so often during tragedies like the Tasmanian bushfires a glimmer of gold appears amongst the ashes Joff as he prefers to be known has spent some time prospecting for gold in Western Australia and Tasmania west coast As he was sifting through the ashes of his house yesterday Joff came across the remnants of his gold collection nearly four ounces of melted metal worth around $6000 You certainly don't pick it up out of the West Australian desert like this that for sure While he was fortunate to find some of his gold the rest of Joff house and most of his possessions were lost in the fire Amongst his most prised possessions were four guitars and five amplifiers including a rare 1970s Yamaha guitar I think that'll be extremely hard to replace I loved it but there are other guitars out there But despite his losses Joff says he come to terms with the fire and is ready to move on I'm really not that attached to too many possessions After a couple of days pass you get your head around it and I'm sure the others will to We'll rise from the ashes Like other residents in Half Moon Bay Joff plans to rebuild as soon as he can In a very short space of time I plan to clean it up here and build exactly the same thing I had before But this time he says he and other nearby residents will be taking special precautions to ensure the dead woods around their properties are kept to a minimum Mr Gough says it frustrating that recent efforts to conduct backburning operations in the nearby bushland didn't come to fruition For the last seven years we've applied to the National Parks to burn it but we haven't been able to I understand the need to protect the wildlife but there aren't any wildlife in this area now If we don't do anything in five years time we'll be looking down the barrel of another bushfire,"images/1871.png"
Life returning to bushfire devastated Dunalley,http://www.abc.net.au/local/photos/2013/01/15/3670091.htm,15/01/2013,http://www.abc.net.au/reslib/201301/r1059223_12390806.jpg,The school is expected to reopen in temporary buildings by 5 February.,Copyright: ABC | Source: ABC Local | Byline: Damien Larkins,"Disasters and Accidents:Fires, Disasters and Accidents:Fires:Bushfire, Education:Primary,",ABC Hobart,TAS,Dunalley,"bushfires, dunalley, forcett, fires, hotel, leon compton,",-42.8833,147.8,http://www.abc.net.au/local/photos/2013/01/15/3670091-mediarss.xml, Locals in Dunalley are beginning to pick up the pieces of their lives after a bushfire devastated the town The Arthur Highway the main road into town reopened on Sunday night more than a week after the Forcett bushfire swept through Dozens of homes businesses and the local school lie in ruins Fields are blackened bushland charred and the strong smell of smoke still hangs in the air All that remains of many buildings is brick chimneys stacks surrounded by piles of debris The unpredictable nature of the fire is clear as some homes remain inexplicably untouched while their neighbours metres away are destroyed An army of volunteers emergency services and utilities crews from across the country are assessing and repairing the damage Kevin Daly has lived in Dunalley with his family all of his life and has been involved in the local Fire Service since helping found it almost 40 years ago He told Statewide Mornings Leon Compton the blaze was like a tsunami of fire It came out of those hills there behind us and hit the town he says It wouldn't have mattered how many fire fighters fire trucks Elvises personnel bulldozers we weren't going to stop it Mother Nature took us on and she won Local Phil Sulley says he will stay and rebuild in Dunalley He was on the balcony of the Dunalley Hotel watching the blaze as it burned over the nearby mountains bearing down on the town Phil says that watching it was like hell It was just the most intense fireball he says The speed of it when it came down the range was just unbelievable He praised the efforts of the pilots of the aircraft water-bombing the flames They're just so incredibly brave they were just flying blind in black smoke he says We just couldn't see them most of the time we could hear them The pub has become a focal point of the community throughout the emergency Dunalley Hotel owner Bill Kidd has been serving drinks cooking meals and providing a safe haven for locals It was very scary seeing the flames come over the canal he says Help at hand A tent-city has sprung up behind the hotel Where campers would normally be the Red Cross Salvation Army insurance agencies and government services have set up shop Dozens of volunteers are also helping locals get back on their feet Bill says the phone hasn't stopped ringing and offers of help have been coming from everywhere People just helped out that much it wasn't funny he says with a laugh One of those people is Fiona Jennings who stepped up to help organise the initial evacuees at the pub Bill says Fiona been his backbone She started registered people coming in to the hotel taking their names and details until the Red Cross arrived to take over There was so much to do people coming in absolutely traumatised from the experience exhausted she says This turned from a hotel into a community centre for a few days Rebuilding the school The Dunalley Primary School which was destroyed by the blaze could be running again within three weeks Contractors are already clearing the site and plans are underway to build eight temporary rooms on the school oval to be used for administration a library and fully equipped classrooms School principal Matthew Kenny says it a priority to get the students back on 5 February They've been working flat out we're aiming for that absolutely he says Mr Kenny expects most of the school 130 students will be there on the first day Getting back to normal Tasman Council Mayor Jan Barwick when it came to bushfire in the region it wasn't a question of if but when We were getting pretty heavy fuel loads down on the peninsula she says She says she proud of the way the community has come together in the face of crisis and has praised the work of the emergency services The town will be taking stock in the coming months and years and looking at where they need help the most We really must be making sure that we're listening to our community and hearing what direction they want that help to go Ms Barwick says She says she suspects most people will just want to get back to normal as quickly as possible,"images/1871.png"
Bushfire recovery underway in Tasmania,http://www.abc.net.au/local/photos/2013/01/14/3669289.htm,14/01/2013,http://www.abc.net.au/reslib/201301/r1058627_12376138.JPG,Sugarloaf road clean-up,Copyright: ABC | Source: ABC Local Radio | Byline: Sarah Gillman,"Community and Society, Disasters and Accidents, Disasters and Accidents:Fires, Disasters and Accidents:Fires:Bushfire",ABC Hobart,TAS,Hobart,"tasmanian bushfires 2013, dunalley, forcett, abc local radio, fires, recovery process, property, disasters, community",-42.8847,147.3303,http://www.abc.net.au/local/photos/2013/01/14/3669289-mediarss.xml, Recovery teams work crews and heavy machine operators are starting the process of clearing areas impacted by the Tasmanian bushfires and helping communities to recover Aurora crews are working overtime to restore power and heavy machine operators are clearing fallen trees and damaged fences Tasmania Bushfire Recovery Taskforce has sought advice from those involved in the aftermath of the Victorian bushfires in 2009 and people whose homes have been destroyed are being urged to register for the clean-up The chairman of the Bushfire Recovery Taskforce Damian Bugg QC says rebuilding community spirits is as important as replacing damaged buildings,"images/1872.png"
Photos of Kentbruck Portland Nelson Rd fire,http://www.abc.net.au/local/photos/2013/01/09/3666627.htm,9/01/2013,http://www.abc.net.au/reslib/201301/r1056883_12338409.jpg,Over 400 firefighters have been battling a bushfire which has burned through National Parks in South West Victoria,Copyright: ABC | Source: DSE | Byline: David Vaskess,"Arts and Entertainment:Photography, Disasters and Accidents:Fires:Bushfire,",ABC South East SA,SA,Mount Gambier,"news, bushfire, fire, ABC, emergency, Kentbruck, Portland, Nelson, Drik Drik, CFA, CFS, Lower Glenelg National Park, DSE, Victoria, Tasha Impey, David Vaskess",-37.8252,140.7811,http://www.abc.net.au/local/photos/2013/01/09/3666627-mediarss.xml, A bushfire which has burned through more than 7000 hectares of state forests pine plantations and grasslands in South West Victoria has been captured in photos by the crew who have been battling to contain the blaze While the bushfire looked to be threatening the small township of Drik Drik at one point it has since stopped growing and is expected to be contained this week The fire first started in pine plantations near the Portland Nelson road and it ran into the Kentbruck state forest heading in a northerly direction Nearby roads and national parks were closed and residents were told to prepare their bushfire plans The large smoke plume from the bushfire was visibile in various parts of South Australia including Mount Gambier and Port Lincoln Photos courtesy of the Department of Sustainability of Environment (DSE)</strong> If you have photos to share you can do so through,"images/1874.png"
A farmer's invention: Fighting fire with fire,http://www.abc.net.au/local/photos/2013/01/08/3666034.htm,8/01/2013,http://www.abc.net.au/reslib/201301/r1056539_12330791.JPG,"A fire appliance is used to wheel roll, the flammable material some distance away - remote - from the fire to be contained which is to the left of the truck. As the wheel rolling progresses, two nozzles are used to wet down the flammable material adjacent to the outer, or rear wheel of the appliance away from the fire",Copyright: ABC | Source: supplied | Byline: Rob England,"Disasters and Accidents:Fires:Bushfire, Rural:Agricultural Machinery, Rural, Rural:Sustainable and Alternative Farming",ABC South East SA,SA,Mount Gambier,"news, fires, bushfires, Rob England, Remote Outer Border Fire Control System, Country Hour, ABC South East, Alan Richardson",-37.8252,140.7811,http://www.abc.net.au/local/photos/2013/01/08/3666034-mediarss.xml, Rob England a farmer from outside of Lucindale in the South East developed the system intially as a means of doing accurate controlled back-burns around problem areas of fires - burning trees stumps native vegetation He went on to develop the concept to use it as a means of quick and efficient attack and control of going fires I developed it in 2006 put it up as an entry to The New Inventors but it was rejected as unlikely to be commercially developed as I was freely giving away the intellectual property I sent copies of the methodology to the Cheif Officer of every State and Territory Fire Fighting Organisation - and told that they had all the fire suppressant technology required but would develop it themselves if they thought it may be applicable and have supplied a copy of the training package and a hose mount to all the Groups within Region 5 and every Fire Brigade within the Lacepede Group Amazingly most still persist with attacking the fire wherever it is and however intense it may be ignoring the benefits to crews and vehicles and the ability to put out so much more fire and so much quicker with the water carried on the fire truck he said Mr England says the system allows the resources carried on one fire appliance to be extended to extinguish up to five times the fire perimeter extinguished by direct attack in less time and with less risk to personnel and equipment Follow the photos to see how it works</strong> Click play to listen to audio with Rob England</strong> How it works 1 A Fire Appliance is used to wheel roll the flammable material some distance away - or REMOTE - from the fire to be contained which is to the left of the truck As the wheel rolling progresses two nozzles are used to wet down the flammable material adjacent to the OUTER or rear wheel of the Appliance away from the fire The driver role is crucial He must - - Start from an anchor point - a road track or dead/extinguished fire edge where the fire can't burn behind his start point Otherwise start with another truck creating a Border in the opposite direction - Select the material to be rolled so that a continuous burnt edge can be created (Any non burnt area will dry and carry fire later - potentially breaching the Border) -Avoid bushes and sticks and other vegetation which may provide potential Border breaching burn-unders -Select the stand-off distance of travel from the fire to be contained so that a Border of sufficient width is established to stop the fire The stand-off could be as little as two metres along the up wind side of a fire 10 to 20 metres along the rear flanks of a fire and increasing to 100 metres or much more on the head-ward flanks and across the head of a fire This stand-off distance will depend on the temperature and humidity types of flammable material wind direction speed and change-abiilty and rate of fire spread 2 One nozzle must wet the material to the ground surface using a confined jetting pattern while the other nozzle uses a cone pattern to wet the standing material 3 The appliance side wheel and tyre shield the rolled material from the wetting spray ensuring that it remains dry for subsequent lighting 4 Lesser amounts of water and fire re-tardent may be applied in lower density vegetation achieved by either partly closing the control tap or running the truck at higher forward speeds Sufficient pressure must be maintained for the jet nozzle to still wet the material to the ground surface 5 The wheel rolling action compacts the flammable material into a layer close to the ground excluding much of the oxygen and creating a shield from much of the wind while the tyre marks clearly delineate the boundary between wet and dry material 6 A fire is lit along the dry tuft of grass left between the dual wheels immediately after the passage of the appliance and must be lit before the wetted material can dry out enough to support a fire 7The resulting low intensity fire burns the compacted material on the tyre rolled track and goes out when it reaches the wetted zone creating a dead BORDER Low intensity fires require little water to extinguish so resources go much further 8In taller or higher fuel loads or extreme weather a second or third truck can also do rolling and wetting runs with the lighting being on the last truck wheel marks This gives a lower intensity initial fire and the rolled wetted material incurrs less drying so is unlikely to catch fire However the wider wheel rolled area within the Border area causes slower establishment of the Border and a greater stand off from the fire being controlled will be required - particularly if on the windward side or at or near the head of the fire 9The other side of the fire burns away from the now dead edge progressively creating a BORDER of ever increasing width as it burns towards the fire to be contained Note how the break fire is rapidly drawn towards the wild fire as they come together due to the updraft 10 Increased fire intensity occurs as the two fires meet but as long as the BORDER has been created far enough from the fire to be contained to allow a Fuel free zone of sufficient width to be created extinguishment of the fire to be contained will be effected 11 The REMOTE BORDER -or Fuel Free Zone - placed where the Fire Controller Chooses rather than where the fire happened to be allowed minimal effort fire control to be effected 12 The crews - after initial establishment of the Remote Outer Border - can watch and patrol from vantage points away from the stress of the smoke heat and danger and be ready to stop any ember escapes which may occur,"images/1874.png"
Locals snap pics of Tasmanian bushfires,http://www.abc.net.au/local/photos/2013/01/04/3664423.htm,4/01/2013,http://www.abc.net.au/reslib/201301/r1055953_12317855.jpg,The devastating aftermath of the fires. Taken at Primerose Sands,Copyright: ABC | Source: ABC Contribute | Byline: reaperman,"Disasters and Accidents:Fires, Disasters and Accidents:Fires:Bushfire,",ABC Hobart,TAS,Forcett,"bushfires, forcett, emergency, images, photos, richmond, lake repulse, tas fires, tasmania",-42.8,147.6167,http://www.abc.net.au/local/photos/2013/01/04/3664423-mediarss.xml, Locals have captured photos of bushfires as they burn across areas Tasmania Here are some of the images taken by you of the fires If you have photos of the bushfires send them to us through the @936Hobart on Twitter or through our ABC Hobart Contribute page,"images/1875.png"
