Title,URL,Date,Primary image,Primary image caption,Primary image rights information,Subjects,Station,State,Place,Keywords,Latitude,Longitude,MediaRSS URL,Words,Billboards
Outback Oktoberfest lives to yodel another day,http://www.abc.net.au/local/photos/2014/10/27/4115248.htm,27/10/2014,http://www.abc.net.au/reslib/201410/r1347231_18843119.JPG,"German born musician Rudy Goldbach, 81, and his wife Irene travelled from the Gold Coast to be at the Outback Oktoberfest in Winton.",Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Community and Society:Community and Multicultural Festivals, Human Interest:People, Rural:Rural Tourism,",ABC Western Queensland,QLD,Winton,"outback oktoberfest, winton, jundah, rudy goldbach, irene goldbach, clive kitchen, monique johnson, outback queensland tourism awards, north gregory hotel, waltzing matilda, german, germany, blythe moore, ash moore, abc western queensland",-22.6826,142.8414,http://www.abc.net.au/local/photos/2014/10/27/4115248-mediarss.xml, The Outback Oktoberfest struggled to get people through the door at the weekend but the event looks set to continue in its new home of Winton in western Queensland Organisers say they put the German-themed celebration together in a matter of weeks after Jundah locals decided they could no longer hold the event in their tiny town The Outback Oktoberfest began in the tiny western Queensland town of Jundah in 2010 and was named one of the best festivals at the Outback Queensland Tourism awards in 2011 Owner of the North Gregory Hotel Clive Kitchen says while numbers were down considerably in Winton he is optimistic the event will continue to grow We haven't had quite the success in terms of patronage but things have got to start somewhere and given the time frame we put it together I'm reasonably happy with the outcome we're having he said We did endeavour to make it a community event but we were defeated by time and other factors Indeed it should be a community event and that where its success lies getting the whole community involved with all sorts of fun German things Mr Kitchen says the Outback Oktoberfest will likely be moved to the start of October or the end of September next year in an attempt to catch the tail end of tourist season One of the founders of the Outback Oktoberfest Monique Johnson says she is disappointed it could no longer be held in Jundah but she supports the community in its decision to let the event go Of course it very sad to see it go from there but there are only so many people that have got so many hands in the outback as we all know she said A lot of us are involved in not just one committee but probably three or four or five committees that exist in those little towns She says the Jundah event grew each year and she hopes the same thing will happen in Winton In the third year we had a lot of tourists as we call grey nomads a lot of those tourists tended to hang around because they'd heard about it from previous years she said It was actually then one of Outback Queensland Tourism top 10 events so you never know that might happen again here The first Outback Oktoberfest was intended to be one night only to help raise money for the Angel Flight Outback Trailblazer rally but it was so successful it became an annual event,"images/0155.png"
Walking all night for cancer research,http://www.abc.net.au/local/photos/2014/10/27/4115157.htm,27/10/2014,http://www.abc.net.au/reslib/201410/r1347179_18841884.JPG,Teams walked in sunlight and darkness around the local football oval as part of Winton's Relay for Life.,Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Community and Society, Health:Medical Research, Human Interest:People,",ABC Western Queensland,QLD,Winton,"relay for life, cancer council queensland, cancer council australia, winton, western queensland, walking, survivor, blythe moore, ash moore, abc western queensland, nick carn, michael grayling, lorraine patterson, winton shire council,",-22.2826,142.7414,http://www.abc.net.au/local/photos/2014/10/27/4115157-mediarss.xml, Cancer survivors were among a group of 150 people who walked all night in the outback Queensland town of Winton on the weekend to raise money for cancer research Ten teams walked around the local football oval in Winton for 18 hours straight on Saturday night as part of Cancer Council Relay for Life Cancer survivor Michael Grayling travelled all the way from Melbourne to take part When I heard that the Winton event was on I just had to be part of the event itself to see how they do it in western Queensland in the real outback of the country he said In the last 16 years Mr Grayling has participated in more than 400 Relays for Life around the country It taken me to Broome Darwin Cairns Mount Isa Kalgoorlie Perth every state and every major capital city in the country he said Mr Grayling was diagnosed with testicular cancer in 1980 when he was just 23 years old They just said sorry Michael six weeks and six weeks to live didn't sound right so we went through 11 months of chemo hell he said I started running six years afterwards and I started the relays a few years after that It my passion to raise as much money as I can to raise as much awareness of cancer and preventative measures as I can and to have a lot of fun Fellow cancer survivor Lorraine Patterson also took part in Winton event and says the Relay for Life is a marvellous idea It makes everyone aware of how many people have cancer she said Mrs Patterson says people often do not know how to react when she tells them she has secondary kidney cancer They close up and they don't want to know about it she said She says many people with cancer simply want to be treated like anyone else Just treat people as normal that what they wish for Teams travelled from as far away as Brisbane to take part in the Winton event Relay for Life has been running in Australia since 1999 and events are now held in every state and territory each year More than $24 million is raised for the Cancer Council each year through Relay for Life,"images/0156.png"
Artists give outback blues positive spin,http://www.abc.net.au/local/photos/2014/10/24/4113950.htm,24/10/2014,http://www.abc.net.au/reslib/201410/r1346344_18825397.jpg,"Clermont artists Kristina Modrzynski, Erin Zordan and Janiece Staier are preparing for their upcoming exhibition titled 'Even Cowgals get the Blues'.",Copyright: ABC | Source: ABC Local | Byline: Alice Roberts,"Arts and Entertainment, Arts and Entertainment:Visual Art:Painting, Community and Society:Family and Children, Event",ABC Capricornia,QLD,Clermont,"Clermont artists, Erin Zordan, Kristina Modrzynski, Janiece Staier, outback, depression, Beyond Blue, Isaac Regional Council",-22.8268,147.6374,http://www.abc.net.au/local/photos/2014/10/24/4113950-mediarss.xml, Three central Queensland artists have been overwhelmed by community support for their upcoming exhibition about life in the outback They say the exhibition titled Even Cowgals get the Blues has really struck a chord with many in the community In terms of mental health it been well documented with the mining industry currently and even the challenges with the beef and cattle industry she said When you come across individuals locally and they begin to share their stories with you you see that it not only you you see there such resilience and strong support Erin says one woman who moved from Brisbane to Clermont 30 years ago to be with the man she fell in love with and eventually married felt compelled to tell her story when the theme of the exhibition was announced She told Erin that love is blind because she packed up her whole life and a ute full of her belongings only to arrive at the property and realise that nothing she had brought with her was suitable for life on the land Erin says this tale has been depicted in one of her artworks The exhibition theme was inspired by the movie of the same name and Erin says it has been quite fitting for all three artists work Even though I thought that could be a sombre kind of tone I knew with my type of art being contemporary with bold colours I could turn it on its head and inject some optimism into the idea behind the theme she said Outback mental health On opening night on November 22 a local auctioneer will raffle off an artwork from each artist with all proceeds going to Beyond Blue  It is a cause close to Kristina heart I have over the years experienced some depression as well I think most people struggle at some point she said So that kind of has a bit of a close to home feeling for me Kristina says some in the community knew her from her children book illustrations but were not aware she was a full-time painter as well I've surprised a few people too and one of my husband clients from work I handed her a save-the-date for the exhibition and she was like are you an artist Krissie? she said with a laugh She was just blown away she said you just don't know people do you It is Kristina first exhibition and a dream come true Real life imitated in art City girl Janiece also moved to Clermont for love and says her years in the region have been a wonderful way to appreciate a different kind of life Janeice has had to adapt to life in the bush helping to manage the family property while tutoring her children through distance education But she also finds time to paint It just that time that I have to myself just to put my feelings down on a canvas and it really helps me to stay calm in a lot of situations she said She says her move to the outback has played a huge part in her work It not realistic but it has components of realism in it she said The exhibition is on at the Clermont Civic Centre on November 22 and 23 and will be travelling to Moranbah and Dysart once dates are confirmed All proceeds from beverages sold on the opening night on November 22 as well as a gold coin donation on entry will go towards Beyond Blue</strong>,"images/0157.png"
Barcaldine aged care facility edges closer to reality,http://www.abc.net.au/local/photos/2014/10/24/4113914.htm,24/10/2014,http://www.abc.net.au/reslib/201410/r1346055_18819906.JPG,Garry Bettiens looks over plans for an aged care facility in Barcaldine.,Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Community and Society:Aged Care, Community and Society:Community Organisations, Government and Politics, Health",ABC Western Queensland,QLD,Barcaldine,"barcaldine aged care incorporated, garry bettiens, barcaldine's biggest loser, firefighter calendar, committee, fundraising, money, funding, construction, 2015, state government, federal government, longreach, blackall, danny kennedy, blythe moore, abc western queensland",-23.9545,145.2843,http://www.abc.net.au/local/photos/2014/10/24/4113914-mediarss.xml, A small outback Queensland town has raised hundreds of thousands of dollars to build an aged care facility in the hope that elderly residents will not need to move away when they can no longer care for themselves Barcaldine Aged Care Incorporated hopes to begin construction on the multi-million dollar facility as early as next year The townsfolk began their efforts about seven years ago and they are closer than ever to making their dream a reality The committee now has fully completed concept drawings and costings for the facility Committee member and local councillor Garry Bettiens says having the plans completed is a huge step forward A lot of the committee members they're really excited about now he said Once you start to see what it going to look like you get a bit of heart It the same with everything if nothing happens for a long time you get a bit dejected about it and you think why am I doing it but it starting to take shape and it gives them a boost that for sure Councillor Bettiens says the committee has been working tirelessly to raise money This committee every day of the week they're out doing something he said They're selling raffle tickets they're catering they just don't stop We've done nearly everything we possibly can to raise money Councillor Bettiens says the next step is to secure funding from the State or Federal Government The mayor already got a copy of the drawings so he'll cart them around with him in his journeys around the countryside and if he sees anyone appropriate no doubt he'll put it in front of them he said We don't care if it State Federal wherever we can get it Councillor Bettiens says the first stage of the facility will cost $8 million and the committee has raised about a tenth of that The committee also has about $1 million worth of donated assets He says he is confident the State or Federal Government will put some money behind the project It not as if we're going asking for everything we've done a lot ourselves to help ourselves he said I think the funding people should be looking at that He says aged care is vital for the health and wellbeing of Barcaldine elderly residents Once they have to move away a lot of them lose hope and it very sad he said Most of their friends are elderly and they can't travel nothing against Blackall or Longreach but their elderly friends can't get there or they might get their once a month But if they're in their own community they get a visit every day or every second day from their family and friends it seems to be a lot better for them that for sure,"images/0158.png"
Husband pleads for marijuana trial on Sunshine Coast,http://www.abc.net.au/local/photos/2014/10/23/4112908.htm,23/10/2014,http://www.abc.net.au/reslib/201410/r1345705_18812024.jpg,"Harold Hopperﾒs wife, Dot, has had Alzheimerﾒs disease for 13 years. He believes medicinal marijuana may help her.",Copyright: ABC | Source: Kay Hollyoak | Byline: Contributed,"Government and Politics:Political Parties:Liberal National Party (Queensland), Government and Politics:States and Territories, Health:Medical Procedures, Health:Medical Research",ABC Sunshine & Cooloola Coasts Qld,QLD,Maleny,"Medicinal marijuana, Harold Hopper, Dot Hopper, Member for Glass House, Andrew Powell, cannabis",-26.7616,152.8482,http://www.abc.net.au/local/photos/2014/10/23/4112908-mediarss.xml, A Sunshine Coast man whose wife suffers Alzheimer disease is pushing for a medical cannabis trial to be held in the region Earlier this month a national deal was struck to support a New South Wales-led clinical trial of medicinal cannabis for people with debilitating and terminal illnesses For Mr Hopper action is imperative especially if the treatment can change someone life for the better I believe there are 1700 people a week  being diagnosed with Alzheimer disease  and we've got to do something and we've got to do it quick he said Mr Hopper says terminal patients should be prioritised for medicinal marijuana treatment but if he would encourage his wife to use it if it was legal Mr Hooper says he joined the Maleny branch of the LNP recently and they supported his push for a Sunshine Coast trial into the drug There wasn't one person who voted against it he said I was really amazed and surprised at that Six months ago I would have voted against it myself but it amazing what you can learn and hope to help people Mr Hopper says he has put his hope in local Member for Glass House Andrew Powell taking the message further But Mr Powell who was at the meeting says it is too early to have a trial on the Sunshine Coast What we particularly the Premier have done is support New South Wales undertaking a trial of medicinal marijuana he said Depending on how that goes we'd certainly see where Queensland would go after that Harold was very keen that the Sunshine Coast be at the front and centre of any potential developments but that probably a little bit ahead of ourselves at this stage Mr Hopper is planning a study tour of Israel which he believes is a world leader in the use of medicinal cannabis In Israel doctors are now writing out scripts for it for anyone they think will benefit from it he said I'd like to ask  the Israeli doctors  whether it works on Alzheimer sufferers but if it helps one child we've got to look into it,"images/0159.png"
Scorching heat expected for Mount Isa fishing competition,http://www.abc.net.au/local/photos/2014/10/22/4112294.htm,22/10/2014,http://www.abc.net.au/reslib/201410/r1345438_18806958.jpg,Competitors cover up from the sun at the 2011 Lake Moondarra Fishing Classic in Mount Isa.,Copyright: ABC | Source: Budd Photography | Byline: Roslyn Budd,"Community and Society:Community and Multicultural Festivals, Sport, Weather,",ABC North West Qld,QLD,Mount Isa,"weather, heatwave, heat wave, mount isa, summer, october temperature, record, bureau of meteorology, lake moondarra fishing classic, trevor kidd, michelle berry, senior forecaster, abc north west queensland, blythe moore",-20.2287,139.0897,http://www.abc.net.au/local/photos/2014/10/22/4112294-mediarss.xml, One of Mount Isa biggest outdoor events will clash with unseasonably high temperatures this weekend The mercury is expected to hit 42 degrees Celsius in the north-west Queensland mining city as hordes of people flock to nearby Lake Moondarra for the annual fishing classic The scorching heat is expected to hit as hundreds head outdoors for the Lake Moondarra Fishing Classic The event health and safety coordinator Trevor Kidd says they are well stocked with water and SES volunteers will be on hand in case problems arise However he says he does not expect any heat-related issues as Mount Isa locals are well versed in how to manage hot conditions Even the visitors that are coming through have usually been travelling around this part of the country for a while and if they are fisher people they're used to being out in the open and the heat so we don't usually have any issues he said He says the piping hot conditions could be a bonus for the fishing competition It fires the fish up so from a fishing perspective it quite good to have the warm weather and people are there for the purpose of fishing so they get an advantage with that he said He says people should use common sense with the heat and remember to stay hydrated Bureau of Meteorology senior forecaster Michelle Berry says much of inland Queensland will experience temperatures between five and 10 degrees above the October average maximum this weekend She says the heat is due to a static weather pattern There no real cold change moving through so no change in air mass and it just allowing that really warm very hot air to just continue circulating through the state she said That why we're seeing these prolonged hot conditions for this time of year right through until early next week In south-west Queensland the Rural Fire Service is urging residents to be vigilant with heightened fire conditions forecast for the weekend Warm temperatures combined with low humidity and strong winds make conditions perfect for fires to spark and spread quickly said South Western Region Manager Lawrence Laing These conditions also make it difficult to contain vegetation fires so we're asking residents to take extra care and be alert Keep up to date with the latest warnings at ABC Emergency,"images/0160.png"
14 years old and dreaming of the big time,http://www.abc.net.au/local/photos/2014/10/22/4112252.htm,22/10/2014,http://www.abc.net.au/reslib/201410/r1345276_18803419.jpg,"He just refereed at the biggest sporting carnival of his life, but all he can think about is refereeing for National Rugby League",Copyright: ABC | Source: ABC Local | Byline: Isaac Egan,"Community and Society:Community and Multicultural Festivals, Community and Society:Community Organisations, Community and Society:Indigenous (Aboriginal and Torres Strait Islander), Community and Society:Indigenous (Aboriginal and Torres Strait Islander):Torres Strait Islander",ABC Far North Qld,QLD,Thursday Island,"Zenadth Kes Cup, Torres Strait Cup, Thursday Island, Torres Strait Islanders, Rugby League, Footy, Football, TI, Cairns, Rugby, Islander",-10.5833,142.2167,http://www.abc.net.au/local/photos/2014/10/22/4112252-mediarss.xml, He is 14 years old and at the weekend he refereed the Zenadth Kes Cup (Torres Strait Cup) a milestone for a young man whose dream is to become the first Indigenous Australian Rugby League referee I love interacting with players I love the game of footy and just going out there to enjoy and watch the game he said George became a ball boy in New Mapoon at the age of seven and was spotted by Cairns-based referees Dave Maiden and Rod McCrae who asked him to come to the city to follow his dream I was a ball boy for about five or six years before refereeing for the touch carnival and I got the privilege to referee right up to the grand final he said Then earlier this year they asked me to do the referee course in Cairns and I got a scholarship at Peace Lutheran College in Cairns It has been a great privilege to have all of them helping me At the weekend Zenadth Kes Cup George was put in the hot seat with his biggest refereeing gig yet Last year I was just running the lines but this year Dave Maden and Rod McCray asked me to do it so I got the privilege to come up to referee he said Coming from an Indigenous community it was really hard to get out there and doing it especially at a young age but I'm here and I'm really enjoying it For George the Torres Strait biggest match just is not enough I want to go into the Queensland Cup and then work my way up to NRL; so hopefully one day I'll get up there maybe in a couple more years Jump on the ABC Far North,"images/0161.png"
12 Queenslanders you should know: Audienne Blyth,http://www.abc.net.au/local/photos/2014/10/22/4112197.htm,22/10/2014,http://www.abc.net.au/reslib/201410/r1345230_18802347.JPG,"Audienne says this mangle, which she is operating, and her 120-year-old family house sparked her interest in history. ""Youﾒre a detective. People tell me things and I check up on them,"" she said.",Copyright: ABC | Source: ABC | Byline: Jon Coghill,"Human Interest, Human Interest:People,",ABC Sunshine & Cooloola Coasts Qld,QLD,Yandina,"Audienne Blyth, historian, sunshine coast, yandina, 12 queenslanders you should know,",-26.5638,152.9558,http://www.abc.net.au/local/photos/2014/10/22/4112197-mediarss.xml, Queensland is full of colourful characters - those who make the headlines and others who don't In this 12-part series we'll bring you some of the lesser-known but equally important faces and stories of the Sunshine State Audienne Blyth interest in history could be called an obsession but for this retired teacher it is a natural extension of her curious mind  I'm  a sticky beak - a real sticky beak I just want to know she said And if I think it going to add the local scene I'll write it down When you start piecing things together this great jigsaw comes together Her interest/hobby/obsession has proved productive too Since writing her first book about her family 100-year-old house John Low house and family Yandina  she has completed 10 books about Sunshine Coast history I thought I'd better write down some of the stories my uncles and aunts have been telling me she said For example we have an old mangle on the veranda The mangle is a relic of the industrial revolution Its metre long rollers were turned by hand to press heavy cotton sheets and table cloths They just had to be ironed she said with a grimacing smile as she wrenches the heavy iron handle She has also wrote of her family important role on the Sunshine Coast in the 1994 book  My Great Grandfather  James Low eldest son John built this house in 1894 she said  John  was a member of the Maroochy divisional board His son was David Low - chairman of the board for 15 years and a member of parliament for 28 years; they have a history of public service From the classroom to the keyboard Audienne writing blossomed about the same time she retired from teaching in 1997 She taught English and social science for over 30 years throughout Queensland and in New Zealand and Fiji At 59years of age she enrolled in a diploma of history Audienne second book Yandina Women Remember  was published in 1995 It was a collection of local women experiences during World War II I pursued them and asked them what they did during the war she said There were women who joined the armed services one who'd been a prisoner of war one who made bullets in a factory in NSW a woman who lived in Adelaide and worked on the telephone exchange when Darwin was bombed but couldn't tell anyone She says Yandina was considered a vulnerable target at the time because it was an important military thoroughfare and it was close to the coast There was lookout on Mount Coolum she said They'd walk through the Coolum swamps looking for Japanese soldiers that might have landed because of all Queensland Yandina railway line is closest to the coast Area protected for Aborigines Audienne says early pioneers travelled to the Sunshine Coast looking for timber trees and farming lands And although the area resources were highly sought after they were protected at the request of pioneer Andrew Petrie until 1859 when Queensland became a colony He wanted it left for the Aboriginal people of the area But with the new colony came white settlement and a dramatically changed environment Every step of the way the treatment of Aborigines  was a mistake  she said I think we should have known better We knew how this worked in other places The bunya trees were chopped downed - Maleny was where the original bunya festival was -  and  so many aborigines caught white people diseases As the land was cleared of timber cane farming fruit growing and dairying became important industries Hobby farm versus hobby Audienne says one outdated crop grown when the Sunshine Coast was settled has inspired to consider becoming a farmer herself We had a lot of arrowroot here It was a crop that grew very easily she said Its flour is more easily digestible for babies than wheat flour It in arrowroot biscuits There was a mill nearby But Audienne writing will quell her farming ambitions for the time being She says the North Arm area is spiking her history interests at the moment and no one has written about its history yet It seems her writing adventure is still steaming ahead It been a great education a great journey she said Audienne latest book Celebrating 150 Years James and Christina Low Story  was published in October this year,"images/0162.png"
Bush novels a labour of love for great-grandfather,http://www.abc.net.au/local/photos/2014/10/20/4110780.htm,20/10/2014,http://www.abc.net.au/reslib/201410/r1344339_18785059.JPG,"Neville ﾑNockaﾒ Peoples is a self-confessed ""computer illiterate"" so he handwrites his manuscripts, which his wife types for him.",Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Arts and Entertainment:Books (Literature), Arts and Entertainment:Poetry, Human Interest:People,",ABC Western Queensland,QLD,Longreach,"neville peoples, nocka, novel, book, writing, poetry, writer, self publishing, self publish, Dingoes Howl in the Darkness, Call of the storm bird, longreach, blythe moore, abc western queensland, danny kennedy,",-23.0445,144.6475,http://www.abc.net.au/local/photos/2014/10/20/4110780-mediarss.xml, Age is no barrier for Neville Nocka Peoples who at 82 years of age has just published his second novel The Longreach great-grandfather and former drover says he has no plans to slow down - he is already 100 pages into his third book He could often be found jotting down his impressions of the day the sights he had seen and the people around him I've always loved poetry you write it and give it away and then write it and think it real good and then a month later you don't like it and you throw it away he said I'm really sorry now that a lot of the poems I wrote I never ever kept I gave them away In his 70s Nocka family urged him to write a book so he decided to pen a fiction novel rather than an autobiography I didn't want to write an autobiography because I don't think I've done anything bloody outstanding - I'm just the same as any other old ringer around the country he said I think you invariably end up big-noting and saying you did this and you did that and I didn't like the sound of that so I thought I'd write an adult fiction story Nocka first self-published novel Dingoes Howl in the Darkness took him three years to write and centred around the Barclay family living on an outback property in the 1950s His latest book Call of the Storm Bird caught up with the family in the 1970s He said while the Barclays were fictional people many of his own experiences and those of his family and friends have snuck into the two books You see stacks and stacks of young families in the back country that are like these people he said Nocka first book was reprinted three times and he hoped his second would see similar success Everything you do in life is a gamble isn't it? he said When you're a young fella and you're stepping on a rough horse he could throw you and you break your neck So you take a gamble at all sorts of things don't you? Nocka said he had already begun handwriting his third book and had no plans to stop writing anytime soon I wrote about 100 pages and then threw half of it out he said Then I've written it again then I'll put it away and I'll poke on with it like that,"images/0163.png"
Artist recreates a walk in the Black Forest,http://www.abc.net.au/local/photos/2014/10/21/4111298.htm,21/10/2014,http://www.abc.net.au/reslib/201410/r1344718_18792545.jpg,Artist Simone Eisler has created a miniature forest in the Bundaberg Regional Art Gallery.,Copyright: ABC | Source: ABC Open | Byline: Brad Marsellos,"Arts and Entertainment, Arts and Entertainment:Visual Art,",ABC Wide Bay Qld,QLD,Bundaberg,"news, bundaberg, bundaberg regional art gallery, simone eisler, literary notions",-25.2683,152.1459,http://www.abc.net.au/local/photos/2014/10/21/4111298-mediarss.xml, There is very little green in the dark forest artist Simone Eisler has created It is a dark place with a dark story to tell In the Bundaberg Regional Art Gallery the exhibition space known as the Vault has been transformed into a dark brooding forest by the Sunshine Coast-based artist The installation is the last in the Literary Notions series put together by exhibitions officer Trudie Leigo where artists are paired with books plays or in this case a fairytale and create installations based on the written work The work in question is a Brothers Grimm fairytale called All Kinds of Fur or 1000 Furs where a beautiful princess runs away into a forest with a cloak made of different animal furs It quite a dark tale because her mother dies and her father the King then tries to find a woman as beautiful as his wife who has passed on and he can't so then he decides he is going to marry his daughter Simone said She basically is horrified and sets him this impossible task of making her a cloak of 1000 furs from all the animals of the kingdom and if he can provide her with this cloak she will marry him In The Vault Simone has created dolls that have been covered in animal materials like fur in order to hide in the forest The installation is called Allure which is kind of a play on a few things particularly to do with attraction she said They  the dolls  possibly appear a bit creepy to me they're not Maybe that because of the materials that I used and that fact that you realise they're dolls Digging up family roots Each artist in the series chose the stories they would work with For Simone it was an easy choice after a recent bit of undiscovered family history My  Romanian  grandfather came on the wrong ship he actually thought he was going to America and then he ended up in Australia she said But we've traced  the family  back to Transylvania where we travelled two years ago to meet relatives They told us that originally we came from the Black Forest mountains in Germany which is where a lot of the Grimms fairytales originated The installation will be on display in The Vault until November 30,"images/0164.png"
Spectacular sunrises on the coast: David Shipton's favourite photos,http://www.abc.net.au/local/photos/2014/10/20/4110479.htm,20/10/2014,http://www.abc.net.au/reslib/201410/r1344164_18781732.jpg,"""The crooked fence in the grass and cobweb spun around the wire gave me the feeling of a little bit of country at Sunshine Beach,"" said David.",Copyright: AAP | Source: David Shipton | Byline: User contributed,"Arts and Entertainment:Photography, Arts and Entertainment:Visual Art, Arts and Entertainment:Visual Art:Photography, Community and Society",ABC Sunshine & Cooloola Coasts Qld,QLD,Maroochydore,"photography, sunrise, sunshine coast, noosa, sunshine beach, mooloolaba, david shipton",-26.6617,153.3985,http://www.abc.net.au/local/photos/2014/10/20/4110479-mediarss.xml, For over a year photographer David Shipton has been waking up well before most of us to capture the spectacular sunrises that make living on the Sunshine Coast a pure pleasure He has become an admired contributor at ABC Sunshine Coast and when asked recently to pick his favourite shots to date here is what he came up with The Sunshine Coast is such a beautiful place and offers so much variety from beaches lakes creeks and the hinterland; there so much to revel in David said with a smile He says his goal every morning is twofold To share my favourite time of the day in the hope that as people wake they will have a little photo moment and be inspired for the rest of the day David said And also to inspire people to help look after the environment we share I hope my photos remind people of how beautiful our home is and I hope they act as a motivator to enable others to help keep our little plot on earth clean and to leave it in better shape than we found it As for those early morning starts David says he has always been an early riser I see this as a primary purpose in doing my bit for the world; to be motivated to capture the best possible picture each morning he said I do however allow myself Sunday mornings to sleep in Tune in to ABC Rob Blackmore breakfast program on 903FM or 953FM to hear more from David You can also see his early morning photos on the ABC Sunshine Coast Facebook page,"images/0165.png"
The secrets behind Toowoombaﾒs ﾑdeliberately restrainedﾒ theatre,http://www.abc.net.au/local/photos/2014/10/20/4110550.htm,20/10/2014,http://www.abc.net.au/reslib/201410/r1344219_18782983.jpg,"Passers-by could easily miss the work of Paul Chrismas and Mark Tendys. Tucked behind the Empire Church Theatre, and right next door to the famous art deco Empire Theatre, is a simple concrete and glass structure. Mr Tendys says he wanted his building to give prominence to what was already on the site. ""It was a conscious design decision. We never set out to try and mimic either of the two existing theatres,"" he said.",Copyright: AAP | Source: ABC Southern Qld | Byline: Peter Gunders,"Arts and Entertainment, Arts and Entertainment:Design, Arts and Entertainment:Design:Architecture, Arts and Entertainment:Theatre",ABC Southern Queensland,QLD,Toowoomba,"architecture, empire theatre, black box, armitage centre,",-27.5622,151.8528,http://www.abc.net.au/local/photos/2014/10/20/4110550-mediarss.xml, The architects of the Empire Theatre black box theatre offer insights into the design of the region newest artistic space The old hall on the site was a place where the community came together Mark Tendys said While the fabric of the old building is gone hopefully the spirit remains,"images/0166.png"
Nathan and Butch: Cranes build remarkable friendship,http://www.abc.net.au/local/photos/2014/10/17/4109121.htm,17/10/2014,http://www.abc.net.au/reslib/201410/r1343196_18762411.jpg,"As Nathan and Butch laugh and joke around, it is sometimes tricky to tell just who is the boss.",Copyright: ABC | Source: ABC Local | Byline: Damien Larkins,"Business, Economics and Finance:Industry:Building and Construction, Health:Disabilities, Human Interest, Human Interest:People",ABC Gold & Tweed Coasts,QLD,Broadbeach,"nathan crowell, butch, brett mcguire, cranes, contruction, disability, pacific fair, jackie, carbohydrate deficient glycoprotein syndrome type 1a,",-28.0193,153.429,http://www.abc.net.au/local/photos/2014/10/17/4109121-mediarss.xml, A remarkable friendship between a young man with a severe disability and a construction worker has led to a dream come true A little over a year later the pair joke and laugh as they direct workers at the Pacific Fair redevelopment Nathan is mostly confined to a wheelchair with limited speech and cognitive skills But that has not stopped him and Butch from becoming best of friends Definitely mate 100 per cent he great Butch said The feeling is mutual Nath really loves Butch and looks up to Butch like a boss like a big brother Nathan mother Jackie said Inspired Butch and his crew raised enough money to send Nathan on a dream holiday to Disneyland for his birthday in August this year Jackie is overjoyed at their generosity and cannot praise the crew enough I never thought I'd see Nathan on a building site I never thought I'd see Nathan as part of a working environment she said I'm rapt that these guys have taken their time out to come and take him under  their  wing Nathan rare genetic disorder Nathan has a rare congenital disease called carbohydrate deficient glycoprotein syndrome type 1a What it means is that his cerebellum didn't grow properly - that his muscles movement coordination balance Jackie said  It  much like cerebral palsy There are only a handful of people in Australia with the disorder He is cared for by mother Jackie and his carer of 12 years Sue from Lifebridge East disability support service For years Nathan has been fascinated by construction sites especially the cranes Every time we'd drive past a building site he'd go Bob the Builder Bob the Builder Jackie said In June 2013 Sue started taking him out a couple of days a week to see a work site at Coolangatta That is where he met Butch We haven't looked back Butch is a crane co-ordinator for Lindores Construction Logistics now working on the Pacific Fair redevelopment He recalls that he and his crew were hard at work in Coolangatta when they first spotted Nathan We just saw him sitting across the road there mate pointing at the crane so I just said I'd go over and say g'day to him Butch said A relationship was born from there basically and we haven't looked back Now Nathan is an onsite star He has been given his own embroidered crew shirt and a hardhat with his name and crane coordinator emblazoned across the front He the boss he tells everybody to get back to work Butch says with a broad smile Everyone buys into it and says alright no worries boss it really is genius mate it a really nice thing The joy is clear on Nathan face as he laughs and holds court with the workers He was a very very shy young man when we first met him - you couldn't get boo out of him Butch said He really come out of his shell mate and he quite a people person Raising money for a dream The boys wanted to help Nathan and decided to raise money to buy him a new wheelchair and some extra equipment to help his day-to-day life The response was overwhelming and they quickly reached $21000 It really exploded the ball just started rolling and snowballed from there Butch said It was enormous and just shows how much goodwill some people do still have in this world The money was more than enough to help Nathan and to send him to the United States Nathan wanted to go to Disneyland we had a wonderful nine days Jackie said When he got back Nathan could not wait to tell his mates about his holiday and show off his photos He was so full of beans he was just so excited and so full of life Butch said It really made our day but it really made something special for him which is what we wanted out of it Who the boss? As Nathan and Butch joke around together it is sometimes tricky to tell just who is in charge Nath the boss here Nath the boss Jackie said with a laugh Butch thinks Nathan could be gunning for his job I reckon he can have it too probably do a better one than me he said with a laugh,"images/0167.png"
